frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
47,2.0,[3.597653873669117 425.9969425911309 972.1146622887468 1255.9501558686766],[212.4722900390625 1013.40625 598.7714233398438 1142.042236328125],0.7646531462669373,06BHK527,None
48,2.0,[3.7850131406022456 428.51155661982085 972.7854407155758 1257.090629209946],[209.893798828125 1013.3439331054688 599.7478637695312 1145.6463623046875],0.7692695260047913,06BK527,None
49,2.0,[3.947890677526857 430.9759116945668 974.3680640543946 1259.0343850014858],[213.23114013671875 1015.9698486328125 602.1163940429688 1148.3382568359375],0.7821261286735535,06BHK527,None
50,2.0,[3.5794470164142353 434.0373448044472 974.887866760138 1262.3137021958034],[219.79734802246094 1020.060791015625 600.8386840820312 1150.1888427734375],0.7792452573776245,06BHK527,None
51,2.0,[3.2390825741287017 436.22859696356545 975.5167017630584 1265.0672345948071],[221.10861206054688 1021.8217163085938 600.8219604492188 1154.4078369140625],0.783986508846283,06BHK527,None
52,2.0,[3.1618489052649466 437.77978659890755 976.4676840057671 1267.685911180442],[219.503173828125 1024.8355712890625 600.1232299804688 1154.7188720703125],0.7909196615219116,06BHK527,None
54,2.0,[4.419335985459497 443.5501090490527 978.8748650235013 1271.6845056461061],[222.23849487304688 1032.59228515625 601.420166015625 1159.8450927734375],0.7761259078979492,06BHK527,None
55,2.0,[5.306388786912407 446.4992914201189 980.914572180896 1274.1447269717387],[228.5221405029297 1037.608642578125 604.1292724609375 1161.9129638671875],0.7648873329162598,06BHK527,None
56,2.0,[5.647609289958893 448.09800002807606 983.1133979590534 1275.2795297804955],[227.140869140625 1038.690673828125 604.1055908203125 1167.4691162109375],0.771211564540863,06BHK527,None
57,2.0,[6.185698850099698 449.87388597061204 986.0998778374974 1276.0719430138367],[227.4884490966797 1043.1556396484375 606.691162109375 1165.684326171875],0.7701992392539978,06BHK527,None
58,2.0,[6.288902407304249 453.0878427492807 988.624237670276 1278.7423257723722],[226.3367156982422 1042.796630859375 610.16943359375 1169.493896484375],0.7684370279312134,06BHK527,None
59,2.0,[6.705676445510505 454.8512060731327 992.2543271717061 1280.064474414319],[231.45693969726562 1046.1976318359375 611.0929565429688 1171.421875],0.7713990211486816,06BHK527,None
60,2.0,[7.763132123661933 457.9090140031843 996.5880063429322 1282.6757194341058],[237.00833129882812 1049.2501220703125 615.5231323242188 1173.8453369140625],0.7796319723129272,06BHK527,None
61,2.0,[6.667154640259014 459.08609825093725 997.9922377873369 1283.1687738867922],[239.58628845214844 1048.0758056640625 617.2317504882812 1181.5865478515625],0.7803758978843689,06BHK527,None
62,2.0,[6.353044505050605 460.0736827564187 1000.2318697477199 1284.415306037103],[240.62559509277344 1047.883056640625 617.0651245117188 1182.7486572265625],0.7919716238975525,06BHK527,None
